Date,Open,High,Low,Close,Adj Close,Volume
31-08-2016,26.415001,26.6425,26.41,26.525,24.624918,118649600
01-09-2016,26.535,26.700001,26.405001,26.682501,24.771145,106806000
02-09-2016,26.924999,27,26.705,26.932501,25.003233,107210000
06-09-2016,26.975,27.075001,26.877501,26.924999,24.996265,107521600
07-09-2016,26.9575,27.190001,26.7675,27.09,25.149448,169457200
08-09-2016,26.8125,26.817499,26.309999,26.379999,24.490311,212008000
09-09-2016,26.16,26.43,25.782499,25.782499,23.935614,186228000
12-09-2016,25.6625,26.43,25.6325,26.360001,24.471746,181171200
13-09-2016,26.877501,27.1975,26.809999,26.987499,25.054293,248704800
14-09-2016,27.182501,28.2575,27.15,27.942499,25.940878,443554800
15-09-2016,28.465,28.932501,28.372499,28.8925,26.822834,359934400
16-09-2016,28.780001,29.032499,28.51,28.73,26.671967,319547600
19-09-2016,28.797501,29.045,28.3125,28.395,26.360964,188092000
20-09-2016,28.262501,28.530001,28.127501,28.3925,26.358646,138057200
21-09-2016,28.4625,28.497499,28.110001,28.387501,26.354004,144012800
22-09-2016,28.5875,28.735001,28.5,28.655001,26.602341,124296000
23-09-2016,28.605,28.6975,27.887501,28.1775,26.159042,209924800
26-09-2016,27.91,28.3475,27.887501,28.219999,26.198502,119477600
27-09-2016,28.25,28.295,28.084999,28.272499,26.247246,98429600
28-09-2016,28.422501,28.66,28.3575,28.487499,26.446836,118564400
29-09-2016,28.290001,28.450001,27.950001,28.045,26.036039,143548000
30-09-2016,28.115,28.342501,27.950001,28.262501,26.237959,145516400
03-10-2016,28.1775,28.262501,28.07,28.129999,26.11495,86807200
04-10-2016,28.264999,28.577499,28.157499,28.25,26.226355,118947200
05-10-2016,28.35,28.415001,28.172501,28.262501,26.237959,85812400
06-10-2016,28.424999,28.584999,28.282499,28.4725,26.432913,115117200
07-10-2016,28.577499,28.639999,28.377501,28.514999,26.472374,97433600
10-10-2016,28.754999,29.1875,28.68,29.012501,26.934233,144944000
11-10-2016,29.424999,29.672501,29.049999,29.075001,26.992256,256164000
12-10-2016,29.3375,29.495001,29.1875,29.334999,27.233631,150347200
13-10-2016,29.1975,29.360001,28.93,29.245001,27.150074,140769600
14-10-2016,29.469999,29.5425,29.282499,29.407499,27.30094,142608800
17-10-2016,29.3325,29.459999,29.195,29.387501,27.28237,94499600
18-10-2016,29.545,29.5525,29.362499,29.3675,27.263803,98214000
19-10-2016,29.3125,29.440001,28.450001,29.280001,27.182566,80138400
20-10-2016,29.215,29.344999,29.0825,29.264999,27.168646,96503200
21-10-2016,29.202499,29.227501,29.07,29.15,27.061886,92770800
24-10-2016,29.275,29.434999,29.25,29.4125,27.305576,94154800
25-10-2016,29.487499,29.59,29.327499,29.5625,27.444832,192516000
26-10-2016,28.577499,28.924999,28.327499,28.897499,26.827465,264536800
27-10-2016,28.8475,28.965,28.525,28.620001,26.569851,138248000
28-10-2016,28.467501,28.8025,28.362499,28.43,26.393454,151446800
31-10-2016,28.4125,28.557501,28.299999,28.385,26.351685,105677600
01-11-2016,28.365,28.442499,27.6325,27.872499,25.875895,175303200
02-11-2016,27.85,28.0875,27.807501,27.897499,25.899103,113326800
03-11-2016,27.745001,27.865,27.387501,27.4575,25.621496,107730400
04-11-2016,27.1325,27.5625,27.0275,27.209999,25.390547,123348000
07-11-2016,27.52,27.627501,27.365,27.602501,25.756798,130240000
08-11-2016,27.577499,27.93,27.424999,27.764999,25.90844,97016800
09-11-2016,27.469999,27.83,27.012501,27.719999,25.866444,236705600
10-11-2016,27.772499,27.772499,26.4575,26.9475,25.145601,228538000
11-11-2016,26.780001,27.217501,26.637501,27.1075,25.294903,136575600
14-11-2016,26.9275,26.952499,26.02,26.4275,24.660368,204702000
15-11-2016,26.6425,26.92,26.540001,26.7775,24.986969,129058000
16-11-2016,26.674999,27.557501,26.65,27.497499,25.658825,235362000
17-11-2016,27.452499,27.5875,27.2075,27.487499,25.649488,110528000
18-11-2016,27.43,27.635,27.415001,27.514999,25.675152,113715600
21-11-2016,27.530001,27.997499,27.502501,27.932501,26.064741,117058400
22-11-2016,27.987499,28.105,27.85,27.950001,26.081062,103862000
23-11-2016,27.84,27.877501,27.5825,27.807501,25.948095,109705600
25-11-2016,27.782499,27.967501,27.737499,27.9475,26.078735,45903600
28-11-2016,27.8575,28.1175,27.8475,27.8925,26.027411,108776000
29-11-2016,27.695,28.0075,27.5175,27.865,26.001751,114115200
30-11-2016,27.9,28.049999,27.567499,27.629999,25.782461,144649200
01-12-2016,27.592501,27.735001,27.2575,27.372499,25.542183,148347600
02-12-2016,27.2925,27.522499,27.2125,27.475,25.637829,106112000
05-12-2016,27.5,27.5075,27.0625,27.2775,25.453535,137298000
06-12-2016,27.375,27.59,27.297501,27.487499,25.649488,104782000
07-12-2016,27.315001,27.797501,27.290001,27.7575,25.901436,119994800
08-12-2016,27.715,28.1075,27.65,28.030001,26.155714,108273200
09-12-2016,28.077499,28.674999,28.077499,28.487499,26.582623,137610400
12-12-2016,28.3225,28.75,28.122499,28.325001,26.43099,105497600
13-12-2016,28.459999,28.98,28.4375,28.797501,26.871895,174935200
14-12-2016,28.76,29.049999,28.745001,28.797501,26.871895,136127200
15-12-2016,28.844999,29.182501,28.807501,28.955,27.018869,186098000
16-12-2016,29.1175,29.125,28.9125,28.9925,27.053856,177404400
19-12-2016,28.950001,29.344999,28.9375,29.16,27.210152,111117600
20-12-2016,29.184999,29.375,29.17,29.237499,27.282473,85700000
21-12-2016,29.200001,29.35,29.195,29.264999,27.308138,95132800
22-12-2016,29.0875,29.127501,28.91,29.0725,27.128506,104343600
23-12-2016,28.897499,29.129999,28.897499,29.129999,27.182165,56998000
27-12-2016,29.129999,29.450001,29.122499,29.315001,27.354792,73187600
28-12-2016,29.379999,29.504999,29.049999,29.190001,27.238155,83623600
29-12-2016,29.112499,29.2775,29.1,29.182501,27.231155,60158000
30-12-2016,29.1625,29.299999,28.8575,28.955,27.018869,122345200
03-01-2017,28.950001,29.0825,28.690001,29.0375,27.095848,115127600
04-01-2017,28.9625,29.127501,28.9375,29.004999,27.065517,84472400
05-01-2017,28.98,29.215,28.952499,29.1525,27.203157,88774400
06-01-2017,29.195,29.540001,29.1175,29.477501,27.506426,127007600
09-01-2017,29.487499,29.8575,29.485001,29.747499,27.758371,134247600
10-01-2017,29.692499,29.844999,29.575001,29.7775,27.786367,97848400
11-01-2017,29.684999,29.9825,29.65,29.9375,27.935671,110354400
12-01-2017,29.725,29.825001,29.5525,29.8125,27.819027,108344800
13-01-2017,29.7775,29.905001,29.702499,29.76,27.770037,104447600
17-01-2017,29.584999,30.059999,29.555,30,27.993986,137759200
18-01-2017,30,30.125,29.9275,29.997499,27.991657,94852000
19-01-2017,29.85,30.022499,29.842501,29.945,27.942665,102389200
20-01-2017,30.112499,30.112499,29.932501,30,27.993986,130391600
23-01-2017,30,30.202499,29.942499,30.02,28.012651,88200800
24-01-2017,29.887501,30.025,29.875,29.9925,27.986988,92844000
25-01-2017,30.105,30.525,30.07,30.469999,28.432556,129510400
26-01-2017,30.4175,30.610001,30.4,30.485001,28.44656,105350400
27-01-2017,30.535,30.5875,30.4,30.487499,28.448889,82251600
30-01-2017,30.2325,30.407499,30.165001,30.407499,28.374241,121510000
31-01-2017,30.2875,30.3475,30.155001,30.3375,28.308922,196804000
01-02-2017,31.7575,32.622501,31.752501,32.1875,30.035219,447940000
02-02-2017,31.995001,32.3475,31.945,32.1325,29.983891,134841600
03-02-2017,32.077499,32.297501,32.040001,32.27,30.112198,98029200
06-02-2017,32.282501,32.625,32.224998,32.572498,30.394466,107383600
07-02-2017,32.634998,33.022499,32.612499,32.8825,30.683744,152735200
08-02-2017,32.837502,33.055,32.805,33.009998,30.802713,92016400
09-02-2017,32.912498,33.112499,32.779999,33.105,31.025295,113399600
10-02-2017,33.115002,33.235001,33.012501,33.029999,30.955011,80262000
13-02-2017,33.27,33.455002,33.1875,33.322498,31.229128,92141600
14-02-2017,33.3675,33.772499,33.3125,33.755001,31.634474,132904800
15-02-2017,33.880001,34.067501,33.654999,33.877499,31.749266,142492400
16-02-2017,33.9175,33.974998,33.709999,33.837502,31.711779,90338400
17-02-2017,33.775002,33.9575,33.775002,33.93,31.798471,88792800
21-02-2017,34.057499,34.1875,33.994999,34.174999,32.028088,98028800
22-02-2017,34.107498,34.279999,34.0275,34.2775,32.124138,83347600
23-02-2017,34.345001,34.369999,34.075001,34.1325,31.988239,83152800
24-02-2017,33.977501,34.165001,33.82,34.165001,32.018703,87106400
27-02-2017,34.285,34.360001,34.07,34.232498,32.081959,81029600
28-02-2017,34.27,34.360001,34.174999,34.247501,32.096027,93931600
01-03-2017,34.4725,35.037498,34.400002,34.947498,32.752052,145658400
02-03-2017,35,35.07,34.689999,34.740002,32.55759,104844000
03-03-2017,34.695,34.9575,34.647499,34.945,32.74971,84432400
06-03-2017,34.842499,34.942501,34.650002,34.834999,32.64661,87000000
07-03-2017,34.764999,34.994999,34.697498,34.880001,32.688801,69785200
08-03-2017,34.737499,34.950001,34.705002,34.75,32.566959,74828800
09-03-2017,34.685001,34.697498,34.262501,34.669998,32.491985,88623600
10-03-2017,34.8125,34.84,34.66,34.785,32.599762,78451200
13-03-2017,34.712502,34.857498,34.705002,34.799999,32.613808,69686800
14-03-2017,34.825001,34.912498,34.709999,34.747501,32.564625,61236400
15-03-2017,34.852501,35.1875,34.7575,35.115002,32.909027,102767200
16-03-2017,35.18,35.255001,35.064999,35.172501,32.962921,76928000
17-03-2017,35.25,35.25,34.9725,34.997501,32.798912,175540000
20-03-2017,35.099998,35.375,35.057499,35.365002,33.143322,86168000
21-03-2017,35.5275,35.700001,34.932499,34.959999,32.763767,158119600
22-03-2017,34.962502,35.400002,34.939999,35.355,33.133949,103440800
23-03-2017,35.314999,35.395,35.1525,35.23,33.016804,81385200
24-03-2017,35.375,35.435001,35.087502,35.16,32.951191,89582400
27-03-2017,34.8475,35.305,34.654999,35.220001,33.007439,94300400
28-03-2017,35.227501,36.009998,35.154999,35.950001,33.691582,133499200
29-03-2017,35.919998,36.122501,35.797501,36.029999,33.766541,116760000
30-03-2017,36.047501,36.125,35.875,35.982498,33.722027,84829200
31-03-2017,35.93,36.067501,35.752499,35.915001,33.658775,78646800
03-04-2017,35.927502,36.029999,35.762501,35.924999,33.668148,79942800
04-04-2017,35.8125,36.2225,35.7925,36.192501,33.918835,79565600
05-04-2017,36.055,36.365002,35.952499,36.005001,33.743118,110871600
06-04-2017,36.072498,36.130001,35.862499,35.915001,33.658775,84596000
07-04-2017,35.932499,36.044998,35.817501,35.834999,33.583794,66688800
10-04-2017,35.900002,35.970001,35.724998,35.7925,33.543972,75733600
11-04-2017,35.735001,35.837502,35.014999,35.407501,33.183147,121517600
12-04-2017,35.400002,35.537498,35.252499,35.450001,33.22298,81400000
13-04-2017,35.477501,35.595001,35.262501,35.262501,33.04726,71291600
17-04-2017,35.369999,35.470001,35.217499,35.4575,33.230011,66328400
18-04-2017,35.352501,35.509998,35.2775,35.299999,33.082405,58790000
19-04-2017,35.470001,35.5,35.112499,35.169998,32.960575,69313600
20-04-2017,35.305,35.73,35.290001,35.610001,33.372932,93278400
21-04-2017,35.610001,35.669998,35.462502,35.567501,33.333099,69283600
24-04-2017,35.875,35.987499,35.794998,35.91,33.654079,68537200
25-04-2017,35.977501,36.224998,35.967499,36.1325,33.862606,75486000
26-04-2017,36.1175,36.150002,35.845001,35.919998,33.663452,80164800
27-04-2017,35.98,36.040001,35.827499,35.947498,33.689224,56985200
28-04-2017,36.022499,36.075001,35.817501,35.912498,33.656433,83441600
01-05-2017,36.275002,36.799999,36.240002,36.645,34.342918,134411600
02-05-2017,36.884998,37.022499,36.709999,36.877499,34.560799,181408800
03-05-2017,36.397499,36.872501,36.067501,36.764999,34.455372,182788000
04-05-2017,36.630001,36.785,36.452499,36.6325,34.331188,93487600
05-05-2017,36.689999,37.244999,36.689999,37.240002,34.900528,109310800
08-05-2017,37.2575,38.424999,37.2575,38.252499,35.849419,195009600
09-05-2017,38.467499,38.720001,38.362499,38.497501,36.079041,156521600
10-05-2017,38.407501,38.485001,38.0275,38.314999,35.907997,103222800
11-05-2017,38.112499,38.517502,38.077499,38.487499,36.21854,109020400
12-05-2017,38.674999,39.105,38.6675,39.025002,36.724358,130108000
15-05-2017,39.002499,39.162498,38.762501,38.924999,36.630245,104038800
16-05-2017,38.985001,39.014999,38.68,38.8675,36.576134,80194000
17-05-2017,38.400002,38.642502,37.427502,37.5625,35.348061,203070800
18-05-2017,37.817501,38.334999,37.782501,38.134998,35.886818,134272800
19-05-2017,38.345001,38.494999,38.157501,38.264999,36.009155,107843200
22-05-2017,38.5,38.645,38.227501,38.497501,36.227962,91865600
23-05-2017,38.724998,38.724998,38.327499,38.450001,36.18325,79675600
24-05-2017,38.459999,38.5425,38.1675,38.334999,36.075031,76712000
25-05-2017,38.432499,38.587502,38.2575,38.467499,36.199715,76942400
26-05-2017,38.5,38.560001,38.327499,38.4025,36.138554,87710400
30-05-2017,38.355,38.607498,38.3325,38.4175,36.152683,80507600
31-05-2017,38.4925,38.5425,38.095001,38.189999,35.938583,97804800
01-06-2017,38.2925,38.3325,38.055,38.294998,36.037384,65616400
02-06-2017,38.395,38.862499,38.2225,38.862499,36.571442,111082800
05-06-2017,38.584999,38.612499,38.365002,38.482498,36.21384,101326800
06-06-2017,38.474998,38.952499,38.445,38.612499,36.336174,106499600
07-06-2017,38.755001,38.994999,38.619999,38.842499,36.552608,84278400
08-06-2017,38.8125,38.884998,38.599998,38.747501,36.463219,85003200
09-06-2017,38.797501,38.797501,36.505001,37.244999,35.049301,259530800
12-06-2017,36.435001,36.522499,35.627499,36.355,34.211761,289229200
13-06-2017,36.790001,36.862499,36.287498,36.647499,34.487015,136661600
14-06-2017,36.875,36.875,35.959999,36.290001,34.150604,126124800
15-06-2017,35.830002,36.119999,35.552502,36.072498,33.945908,128661600
16-06-2017,35.945,36.125,35.549999,35.567501,33.47068,201444400
19-06-2017,35.915001,36.685001,35.915001,36.584999,34.4282,130165600
20-06-2017,36.717499,36.717499,36.235001,36.252499,34.115311,99600400
21-06-2017,36.380001,36.517502,36.1525,36.467499,34.317623,85063200
22-06-2017,36.442501,36.674999,36.279999,36.407501,34.261169,76425200
23-06-2017,36.282501,36.790001,36.2775,36.57,34.414082,141757600
26-06-2017,36.7925,37.07,36.345001,36.455002,34.305874,102769600
27-06-2017,36.252499,36.540001,35.904999,35.932499,33.814175,99047600
28-06-2017,36.122501,36.5275,35.790001,36.4575,34.308216,88329600
29-06-2017,36.177502,36.282501,35.57,35.919998,33.802399,125997600
30-06-2017,36.112499,36.240002,35.945,36.005001,33.882397,92096400
03-07-2017,36.220001,36.325001,35.775002,35.875,33.760052,57111200
05-07-2017,35.922501,36.197498,35.68,36.022499,33.898861,86278400
06-07-2017,35.755001,35.875,35.602501,35.682499,33.578903,96515200
07-07-2017,35.724998,36.1875,35.724998,36.044998,33.92004,76806800
10-07-2017,36.0275,36.487499,35.842499,36.264999,34.127064,84362400
11-07-2017,36.182499,36.462502,36.095001,36.3825,34.237644,79127200
12-07-2017,36.467499,36.544998,36.205002,36.435001,34.287048,99538000
13-07-2017,36.375,37.122501,36.360001,36.942501,34.764626,100797600
14-07-2017,36.9925,37.3325,36.8325,37.259998,35.063404,80528400
17-07-2017,37.205002,37.724998,37.142502,37.389999,35.185738,95174000
18-07-2017,37.299999,37.532501,37.1675,37.52,35.308071,71475200
19-07-2017,37.619999,37.855,37.487499,37.755001,35.529224,83692000
20-07-2017,37.875,37.935001,37.547501,37.584999,35.369251,68974800
21-07-2017,37.497501,37.610001,37.220001,37.567501,35.352779,105010400
24-07-2017,37.645,38.110001,37.474998,38.022499,35.78096,85972800
25-07-2017,37.950001,38.459999,37.950001,38.185001,35.933876,75415600
26-07-2017,38.337502,38.482498,38.264999,38.365002,36.103268,63124000
27-07-2017,38.4375,38.497501,36.825001,37.639999,35.421001,129905200
28-07-2017,37.4725,37.557499,37.297501,37.375,35.171631,68854800
31-07-2017,37.474998,37.5825,37.032501,37.182499,34.990479,79383600
01-08-2017,37.275002,37.555,37.102501,37.512501,35.301014,141474400
02-08-2017,39.82,39.9375,39.040001,39.285,36.969025,279747200
03-08-2017,39.262501,39.302502,38.755001,38.892502,36.599667,108389200
04-08-2017,39.017502,39.349998,38.922501,39.0975,36.792576,82239600
07-08-2017,39.264999,39.73,39.1675,39.702499,37.361919,87481200
08-08-2017,39.650002,40.4575,39.567501,40.02,37.660702,144823600
09-08-2017,39.814999,40.317501,39.7775,40.264999,37.891262,104526000
10-08-2017,39.974998,40,38.657501,38.830002,36.684353,163217200
11-08-2017,39.150002,39.642502,39.017502,39.369999,37.194515,105028400
14-08-2017,39.830002,40.052502,39.6875,39.962502,37.754272,88490800
15-08-2017,40.165001,40.549999,40.035,40.400002,38.167599,117862000
16-08-2017,40.485001,40.627499,40.037498,40.237499,38.014069,110686400
17-08-2017,40.130001,40.177502,39.459999,39.465,37.28426,111762400
18-08-2017,39.465,39.875,39.18,39.375,37.199226,109712400
21-08-2017,39.375,39.4725,38.7775,39.302502,37.130733,105474000
22-08-2017,39.557499,40,39.505001,39.945,37.737724,86418400
23-08-2017,39.767502,40.1175,39.720001,39.994999,37.784966,77596400
24-08-2017,40.107498,40.185001,39.637501,39.817501,37.617283,79275600
25-08-2017,39.912498,40.139999,39.817501,39.965,37.75663,101920400
28-08-2017,40.035,40.5,39.982498,40.3675,38.136883,103864000
29-08-2017,40.025002,40.779999,40,40.727501,38.47699,118067600
30-08-2017,40.950001,40.9725,40.6525,40.837502,38.580921,109078400
31-08-2017,40.91,41.130001,40.869999,41,38.734444,107140400
01-09-2017,41.200001,41.235001,40.907501,41.012501,38.74625,66364400
05-09-2017,40.9375,41.0625,40.139999,40.52,38.28096,117874000
06-09-2017,40.677502,40.747501,40.130001,40.477501,38.240807,86606800
07-09-2017,40.522499,40.560001,40.09,40.314999,38.087288,87714000
08-09-2017,40.215,40.287498,39.6325,39.657501,37.466129,114446000
11-09-2017,40.125,40.512501,39.9725,40.375,38.143967,126323200
12-09-2017,40.6525,40.990002,39.692501,40.215,37.992813,286856000
13-09-2017,39.967499,39.990002,39.477501,39.912498,37.707035,179629600
14-09-2017,39.747501,39.849998,39.522499,39.57,37.383461,95042800
15-09-2017,39.6175,40.2425,39.5,39.970001,37.761353,196458400
18-09-2017,40.0275,40.125,39.5,39.6675,37.475563,113077600
19-09-2017,39.877499,39.942501,39.610001,39.682499,37.489742,83242400
20-09-2017,39.474998,39.564999,38.4575,39.017502,36.861492,211805600
21-09-2017,38.950001,38.950001,38.1875,38.3475,36.228512,150046800
22-09-2017,37.884998,38.067501,37.639999,37.9725,35.874226,186581600
25-09-2017,37.497501,37.9575,37.290001,37.637501,35.557732,177549200
26-09-2017,37.945,38.48,37.922501,38.285,36.169468,146640000
27-09-2017,38.450001,38.68,38.384998,38.557499,36.426907,102016800
28-09-2017,38.4725,38.57,38.174999,38.32,36.20253,88022000
29-09-2017,38.302502,38.532501,38,38.529999,36.400921,105199200
02-10-2017,38.564999,38.612499,38.18,38.452499,36.327709,74795200
03-10-2017,38.502499,38.772499,38.477501,38.619999,36.485954,64921200
04-10-2017,38.407501,38.465,38.115002,38.369999,36.249763,80655200
05-10-2017,38.544998,38.860001,38.512501,38.8475,36.700878,85135200
06-10-2017,38.7425,38.872501,38.639999,38.825001,36.679607,69630400
09-10-2017,38.952499,39.182499,38.872501,38.959999,36.807163,65051600
10-10-2017,39.014999,39.5,38.775002,38.974998,36.821339,62468000
11-10-2017,38.9925,39.244999,38.9375,39.137501,36.97485,67622400
12-10-2017,39.087502,39.342499,38.932499,39,36.844944,64500400
13-10-2017,39.182499,39.32,39.102501,39.247501,37.078773,65576800
16-10-2017,39.474998,40,39.412498,39.970001,37.761353,96486000
17-10-2017,39.945,40.217499,39.807499,40.1175,37.900703,75989200
18-10-2017,40.105,40.177502,39.900002,39.939999,37.733006,65496800
19-10-2017,39.1875,39.27,38.755001,38.994999,36.840237,170336800
20-10-2017,39.1525,39.4375,38.990002,39.0625,36.903999,95896400
23-10-2017,39.2225,39.422501,38.875,39.0425,36.885101,87937200
24-10-2017,39.072498,39.355,39.049999,39.275002,37.104763,71028800
25-10-2017,39.227501,39.387501,38.817501,39.102501,36.941784,84828400
26-10-2017,39.307499,39.4575,39.195,39.352501,37.177967,68002000
27-10-2017,39.822498,40.900002,39.674999,40.762501,38.510067,177816800
30-10-2017,40.9725,42.017502,40.93,41.68,39.376858,178803200
31-10-2017,41.974998,42.412498,41.735001,42.259998,39.924812,144187200
01-11-2017,42.467499,42.485001,41.4025,41.7225,39.417011,134551200
02-11-2017,41.650002,42.125,41.32,42.0275,39.705158,165573600
03-11-2017,43.5,43.564999,42.779999,43.125,40.742016,237594400
06-11-2017,43.092499,43.747501,42.93,43.5625,41.155338,140105200
07-11-2017,43.477501,43.8125,43.400002,43.702499,41.287609,97446000
08-11-2017,43.665001,44.060001,43.5825,44.060001,41.625343,97638000
09-11-2017,43.7775,44.025002,43.285,43.970001,41.540325,117930400
10-11-2017,43.7775,43.845001,43.567501,43.6675,41.402847,100582000
13-11-2017,43.375,43.625,43.349998,43.4925,41.236919,67928400
14-11-2017,43.259998,43.369999,42.794998,42.834999,40.61351,99130000
15-11-2017,42.4925,42.580002,42.095001,42.27,40.077816,116632400
16-11-2017,42.794998,42.967499,42.575001,42.775002,40.556622,94550000
17-11-2017,42.759998,42.8475,42.41,42.537498,40.331444,87598000
20-11-2017,42.572498,42.639999,42.389999,42.494999,40.291145,65049600
21-11-2017,42.695,43.424999,42.695,43.285,41.040184,100525200
22-11-2017,43.34,43.75,43.262501,43.740002,41.471588,102355600
24-11-2017,43.775002,43.875,43.662498,43.7425,41.473949,56106800
27-11-2017,43.762501,43.77,43.334999,43.522499,41.265362,82867200
28-11-2017,43.575001,43.717499,42.965,43.267502,41.02359,105715200
29-11-2017,43.157501,43.23,41.790001,42.369999,40.172638,166665600
30-11-2017,42.607498,43.035,42.110001,42.962502,40.734406,166108800
01-12-2017,42.487499,42.9175,42.125,42.762501,40.544773,159037200
04-12-2017,43.119999,43.154999,42.407501,42.450001,40.248489,130169600
05-12-2017,42.264999,42.880001,42.099998,42.41,40.210564,109400800
06-12-2017,41.875,42.549999,41.615002,42.252499,40.061226,114240000
07-12-2017,42.2575,42.610001,42.227501,42.330002,40.134712,102693200
08-12-2017,42.622501,42.75,42.205002,42.342499,40.146561,93420800
11-12-2017,42.299999,43.2225,42.197498,43.1675,40.928772,141095200
12-12-2017,43.037498,43.0975,42.865002,42.924999,40.698849,77636800
13-12-2017,43.125,43.384998,43,43.067501,40.833965,95273600
14-12-2017,43.099998,43.282501,42.912498,43.055,40.822105,81906000
15-12-2017,43.407501,43.5425,43.115002,43.4925,41.236919,160677200
18-12-2017,43.720001,44.299999,43.715,44.105,41.817654,117684400
19-12-2017,43.7575,43.8475,43.522499,43.634998,41.372025,109745600
20-12-2017,43.717499,43.855,43.3125,43.587502,41.326996,93902400
21-12-2017,43.5425,44.005001,43.525002,43.752499,41.483429,83799600
22-12-2017,43.669998,43.855,43.625,43.752499,41.483429,65397600
26-12-2017,42.700001,42.8675,42.419998,42.642502,40.430992,132742000
27-12-2017,42.525002,42.695,42.427502,42.650002,40.438118,85992800
28-12-2017,42.75,42.962502,42.619999,42.77,40.551891,65920800
29-12-2017,42.630001,42.647499,42.305,42.307499,40.11338,103999600
02-01-2018,42.540001,43.075001,42.314999,43.064999,40.831589,102223600
03-01-2018,43.1325,43.637501,42.990002,43.057499,40.824474,118071600
04-01-2018,43.134998,43.3675,43.02,43.2575,41.014107,89738400
05-01-2018,43.360001,43.842499,43.262501,43.75,41.481064,94640000
08-01-2018,43.587502,43.9025,43.482498,43.587502,41.326996,82271200
09-01-2018,43.637501,43.764999,43.352501,43.5825,41.32225,86336000
10-01-2018,43.290001,43.575001,43.25,43.572498,41.312771,95839600
11-01-2018,43.647499,43.872501,43.622501,43.82,41.547432,74670800
12-01-2018,44.044998,44.34,43.912498,44.272499,41.976475,101672400
16-01-2018,44.474998,44.8475,44.035,44.047501,41.763145,118263600
17-01-2018,44.037498,44.8125,43.767502,44.775002,42.452908,137547200
18-01-2018,44.842499,45.025002,44.5625,44.814999,42.490833,124773600
19-01-2018,44.6525,44.895,44.352501,44.615002,42.301212,129700400
22-01-2018,44.325001,44.445,44.150002,44.25,41.955128,108434400
23-01-2018,44.325001,44.860001,44.205002,44.259998,41.964615,130756400
24-01-2018,44.3125,44.325001,43.299999,43.555,41.296173,204420400
25-01-2018,43.627499,43.737499,42.6325,42.7775,40.558994,166116000
26-01-2018,43,43,42.514999,42.877499,40.653812,156572000
29-01-2018,42.540001,42.540001,41.767502,41.990002,39.812347,202561600
30-01-2018,41.3825,41.842499,41.174999,41.7425,39.577679,184192800
31-01-2018,41.717499,42.110001,41.625,41.857498,39.686714,129915600
01-02-2018,41.7925,42.154999,41.689999,41.945,39.769669,188923200
02-02-2018,41.5,41.700001,40.025002,40.125,38.044067,346375200
05-02-2018,39.775002,40.970001,39,39.122501,37.093559,290954000
06-02-2018,38.7075,40.93,38.5,40.7575,38.643761,272975200
07-02-2018,40.772499,40.849998,39.767502,39.884998,37.816505,206434400
08-02-2018,40.072498,40.25,38.7575,38.787498,36.775921,217562000
09-02-2018,39.267502,39.4725,37.560001,39.102501,37.225746,282690400
12-02-2018,39.625,40.9725,39.377499,40.677502,38.725151,243278000
13-02-2018,40.487499,41.1875,40.412498,41.084999,39.113094,130196800
14-02-2018,40.759998,41.884998,40.720001,41.842499,39.834248,162579600
15-02-2018,42.447498,43.272499,42.25,43.247501,41.171806,204588800
16-02-2018,43.09,43.705002,42.942501,43.107498,41.038532,160704400
20-02-2018,43.012501,43.564999,42.855,42.962502,40.90049,135722000
21-02-2018,43.2075,43.529999,42.752499,42.767502,40.71484,149886400
22-02-2018,42.950001,43.487499,42.927502,43.125,41.055183,123967600
23-02-2018,43.4175,43.912498,43.384998,43.875,41.769196,135249600
26-02-2018,44.087502,44.8475,44.052502,44.7425,42.595051,152648800
27-02-2018,44.775002,45.119999,44.540001,44.5975,42.457016,155712400
28-02-2018,44.814999,45.154999,44.512501,44.529999,42.392746,151128400
01-03-2018,44.634998,44.945,43.165001,43.75,41.650185,195208000
02-03-2018,43.200001,44.075001,43.112499,44.052502,41.938171,153816000
05-03-2018,43.802502,44.435001,43.630001,44.205002,42.083347,113605600
06-03-2018,44.477501,44.5625,44.032501,44.1675,42.047653,95154000
07-03-2018,43.735001,43.962502,43.567501,43.7575,41.657326,126814000
08-03-2018,43.869999,44.279999,43.767502,44.235001,42.111916,95096400
09-03-2018,44.490002,45,44.3475,44.994999,42.835438,128740800
12-03-2018,45.072498,45.5975,45.052502,45.43,43.249561,128828400
13-03-2018,45.647499,45.875,44.810001,44.9925,42.83305,126774000
14-03-2018,45.080002,45.130001,44.452499,44.610001,42.468906,117473600
15-03-2018,44.625,45.060001,44.517502,44.662498,42.51889,90975200
16-03-2018,44.662498,44.779999,44.404999,44.505001,42.368942,157618800
19-03-2018,44.330002,44.3675,43.415001,43.825001,41.721596,133787200
20-03-2018,43.810001,44.200001,43.735001,43.810001,41.70731,78597600
21-03-2018,43.759998,43.772499,42.814999,42.817501,40.76244,148219600
22-03-2018,42.5,43.169998,42.150002,42.212502,40.186485,165963200
23-03-2018,42.0975,42.48,41.235001,41.235001,39.25589,164115200
26-03-2018,42.017502,43.275002,41.610001,43.192501,41.11945,150164800
27-03-2018,43.419998,43.787498,41.73,42.084999,40.065102,163690400
28-03-2018,41.8125,42.505001,41.297501,41.619999,39.622421,166674000
29-03-2018,41.952499,42.9375,41.724998,41.945,39.931816,153594000
